"region","customer_id","customer_name","total_sales","row_number_rank","rank_with_gaps","dense_rank_no_gaps"
"West","SG-20605","Speros Goranitis","107.97","575","575","574"
"West","CJ-12010","Caroline Jumper","107.76","576","576","575"
"West","LS-17200","Luke Schmidt","107.012","577","577","576"
"West","AJ-10945","Ashley Jarboe","104.624","578","578","577"
"West","CC-12550","Clay Cheatham","103.464","579","579","578"
"West","JB-16000","Joy Bell-","100.99","580","580","579"
"West","VP-21760","Victoria Pisteka","100.36","581","581","580"
"West","JS-15685","Jim Sink","100.164","582","582","581"
"West","SC-20575","Sonia Cooley","99.2","583","583","582"
"West","AF-10870","Art Ferguson","97.838","584","584","583"
"West","SW-20755","Steven Ward","94.732","585","585","584"
"West","LD-17005","Lisa DeCherney","94.634","586","586","585"
"West","CW-11905","Carl Weiss","94.428","587","587","586"
"West","EC-14050","Erin Creighton","93.52","588","588","587"
"West","RF-19345","Randy Ferguson","93.174","589","589","588"
"West","JK-15325","Jason Klamczynski","90.86","590","590","589"
"West","RH-19495","Rick Hansen","88.768","591","591","590"
"West","PL-18925","Paul Lucas","88.57","592","592","591"
"West","MS-17710","Maurice Satty","83.102","593","593","592"
"West","AC-10615","Ann Chong","80.36","594","594","593"
"West","Dl-13600","Dorris liebe","80.16","595","595","594"
"West","MS-17830","Melanie Seite","79.92","596","596","595"
"West","CK-12595","Clytie Kelty","77.53","597","597","596"
"West","VP-21730","Victor Preis","75.792","598","598","597"
"West","SR-20740","Steven Roelle","74.544","599","599","598"
"West","ND-18460","Neil Ducich","73.915","600","600","599"
"West","FM-14215","Filia McAdams","73.78","601","601","600"
"West","AA-10375","Allen Armold","72.808","602","602","601"
"West","BT-11440","Bobby Trafton","72.294","603","603","602"
"West","JD-15790","John Dryer","71.976","604","604","603"
"West","AH-10465","Amy Hunt","71.088","605","605","604"
"West","RB-19570","Rob Beeghly","70.064","606","606","605"
"West","BS-11365","Bill Shonely","69.86","607","607","606"
"West","AS-10240","Alan Shonely","68.45","608","608","607"
"West","PA-19060","Pete Armstrong","67.136","609","609","608"
"West","SP-20920","Susan Pistek","63.56","610","610","609"
"West","KB-16600","Ken Brennan","61.38","611","611","610"
"West","BE-11410","Bobby Elias","61.12","612","612","611"
"West","ER-13855","Elpida Rittenbach","60.984","613","613","612"
"West","TS-21160","Theresa Swint","60.63","614","614","613"
"West","CB-12415","Christy Brittain","59.99","615","615","614"
"West","AR-10510","Andrew Roberts","58.32","616","616","615"
"West","BM-11785","Bryan Mills","58.104","617","617","616"
"West","JC-15340","Jasper Cacioppo","57.78","618","618","617"
"West","ST-20530","Shui Tom","57.266","619","619","618"
"West","JH-15430","Jennifer Halladay","55.672","620","620","619"
"West","AG-10270","Alejandro Grove","55.5","621","621","620"
"West","MR-17545","Mathew Reese","52.76","622","622","621"
"West","SD-20485","Shirley Daniels","46.872","623","623","622"
"West","LO-17170","Lori Olson","46.32","624","624","623"
"West","RO-19780","Rose O'Brian","44.332","625","625","624"
"West","BM-11575","Brendan Murry","43.39","626","626","625"
"West","MF-18250","Monica Federle","43.13","627","627","626"
"West","SS-20875","Sung Shariari","42.91","628","628","627"
"West","MK-17905","Michael Kennedy","42.872","629","629","628"
"West","TB-21190","Thomas Brumley","42.72","630","630","629"
"West","DL-13330","Denise Leinenbach","41.37","631","631","630"
"West","JG-15805","John Grady","40.88","632","632","631"
"West","CM-12235","Chris McAfee","39.808","633","633","632"
"West","JS-16030","Joy Smith","39.624","634","634","633"
"West","DL-13315","Delfina Latchford","38.88","635","635","634"
"West","DV-13045","Darrin Van Huff","37.60","636","636","635"
"West","JJ-15445","Jennifer Jackson","36.624","637","637","636"
"West","TP-21130","Theone Pippenger","35.208","638","638","637"
"West","CM-11935","Carlos Meador","35.12","639","639","638"
"West","JP-15460","Jennifer Patt","33.8","640","640","639"
"West","BV-11245","Benjamin Venier","33.4","641","641","640"
"West","BP-11050","Barry Pond","33.3","642","642","641"
"West","KW-16570","Kelly Williams","32.04","643","643","642"
"West","SF-20065","Sandra Flanagan","31.56","644","644","643"
"West","MB-18085","Mick Brown","31.214","645","645","644"
"West","BG-11695","Brooke Gillingham","29.328","646","646","645"
"West","JD-16015","Joy Daniels","29.24","647","647","646"
"West","TT-21460","Tonja Turnell","27.16","648","648","647"
"West","CD-11980","Carol Darley","24.784","649","649","648"
"West","JE-16165","Justin Ellison","24.678","650","650","649"
"West","KH-16330","Katharine Harms","23.766","651","651","650"
"West","SM-20005","Sally Matthias","23.472","652","652","651"
"West","LB-16735","Larry Blacks","21.48","653","653","652"
"West","AG-10390","Allen Goldenen","19.76","654","654","653"
"West","LS-17230","Lycoris Saunders","19.44","655","655","654"
"West","PN-18775","Parhena Norris","19.152","656","656","655"
"West","PK-18910","Paul Knutson","18.9","657","657","656"
"West","MH-17440","Mark Haberlin","17.248","658","658","657"
"West","MT-17815","Meg Tillman","17.241","659","659","658"
"West","KC-16255","Karen Carlisle","17.12","660","660","659"
"West","KS-16300","Karen Seio","16.776","661","661","660"
"West","CL-11890","Carl Ludwig","16.74","662","662","661"
"West","FW-14395","Fred Wasserman","16.59","663","663","662"
"West","JW-16075","Julia West","16.56","664","664","663"
"West","AS-10090","Adam Shillingsburg","13.97","665","665","664"
"West","JS-15595","Jill Stevenson","13.944","666","666","665"
"West","TP-21415","Tom Prescott","12.96","667","667","666"
"West","GR-14560","Georgia Rosenberg","12.96","668","667","666"
"West","HR-14770","Hallie Redmond","11.808","669","669","667"
"West","CG-12040","Catherine Glotzbach","11.76","670","670","668"
"West","SV-20815","Stuart Van","11.68","671","671","669"
"West","BN-11470","Brad Norvell","10.68","672","672","670"
"West","AJ-10960","Astrea Jones","10.64","673","673","671"
"West","SM-20320","Sean Miller","9.96","674","674","672"
"West","LH-16750","Larry Hughes","8.896","675","675","673"
"West","TB-21280","Toby Braunhardt","8.226","676","676","674"
"West","RR-19315","Ralph Ritter","7.38","677","677","675"
"West","TC-20980","Tamara Chand","7.312","678","678","676"
"West","RB-19705","Roger Barcio","5.682","679","679","677"
"West","NF-18475","Neil Franzцsisch","4.71","680","680","678"
"West","PO-19195","Phillina Ober","4.304","681","681","679"
"West","SC-20800","Stuart Calhoun","4.26","682","682","680"
"West","AS-10135","Adrian Shami","4.18","683","683","681"
"West","JL-15130","Jack Lebron","3.984","684","684","682"
"West","SL-20155","Sara Luxemburg","2.224","685","685","683"
"West","TS-21085","Thais Sissman","2.025","686","686","684"
